0.7217235349907654, 4.581790124124853
7.125275127019158, 4.558745789759695
13.528826719047558, 4.538419359212176
19.93237831107595, 4.526246640117573
26.335929903104343, 4.512415999694211
32.739481495132736, 4.489398844367228
39.14303308716113, 4.457113637022097
45.546584679189536, 4.412869652879355
51.95013627121793, 4.370202052950842
58.35368786324632, 4.324653474975633
64.75723945527471, 4.278724390465953
71.1607910473031, 4.2357578211175015
77.5643426393315, 4.19624298961745
83.9678942313599, 4.165017764761198
90.37144582338829, 4.131699753965364
96.77499741541669, 4.097620730100592
103.1785490074451, 4.071070299810678
109.58210059947348, 4.045579852009645
115.98565219150188, 4.0214030577204705
122.38920378353026, 3.999599899432033
128.79275537555867, 3.9789835591439653
135.19630696758705, 3.9627339843229046
141.59985855961546, 3.947861480769447
148.00341015164386, 3.9349005695677297
154.40696174367224, 3.921350779205523
160.81051333570065, 3.9163986245864484
177.110462842682, 3.9127408089120848
183.51401443471042, 3.9074081477585403
189.9175660267388, 3.8959783223740923
196.3211176187672, 3.8791670474307196
202.72466921079558, 3.8563039066534035
209.12822080282396, 3.818148027062172
215.53177239485237, 3.7851561647244547
221.93532398688077, 3.7561324419604905
228.33887557890918, 3.7277247773951907
234.7424271709376, 3.7055864109692456
241.14597876296594, 3.675529884754578
247.54953035499435, 3.64751178640314
253.95308194702275, 3.6110681862170213
260.35663353905113, 3.574678944107255
266.76018513107954, 3.5462259811449948
273.16373672310795, 3.5185249715722815
